,Day Ahead Auction
8481,22.34
8482,22.514
8483,22.037000000000003
8484,22.734
8485,21.923
8486,21.622
8487,22.817999999999998
8488,22.500999999999998
8489,22.765
8490,22.899
8491,23.443
8492,23.0
8493,22.823999999999998
8494,22.949
8495,21.116
8496,18.465
8497,18.211000000000002
8498,17.476
8499,17.893
8500,16.793
8501,16.896
8502,18.0
8503,21.857
8504,25.316
8505,27.3
8506,26.983999999999998
8507,25.171
8508,24.824
8509,23.896
8510,23.288999999999998
8511,24.102
8512,22.896
8513,22.479
8514,24.601
8515,23.499
8516,22.581
8517,21.119
8518,18.791
8519,17.058
8520,14.008999999999999
8521,15.89
8522,14.56
8523,14.019
8524,13.241
8525,12.822
8526,15.591999999999997
8527,18.386000000000003
8528,22.472
8529,22.44
8530,22.372
8531,22.540000000000003
8532,22.44
8533,22.404
8534,21.682
8535,21.328999999999997
8536,21.038999999999998
8537,21.319
8538,21.419
8539,22.44
8540,22.182
8541,20.107
8542,18.371000000000002
8543,17.096
8544,16.166999999999998
8545,14.872
8546,14.872
8547,14.639
8548,13.786999999999999
8549,14.099999999999998
8550,14.855000000000002
8551,16.945
8552,18.919
8553,21.7
8554,22.22
8555,22.509
8556,22.193
8557,22.391
8558,22.891000000000002
8559,22.592
8560,22.005000000000003
8561,22.206
8562,21.402
8563,20.993000000000002
8564,19.844
8565,18.134
8566,15.2
8567,14.874
8568,11.99
8569,8.120000000000001
8570,5.04
8571,5.0
8572,3.2520000000000002
8573,3.5999999999999996
8574,4.848
8575,5.753
8576,9.82
8577,12.22
8578,14.587
8579,13.866999999999999
8580,14.004
8581,13.778000000000002
8582,13.996
8583,15.099000000000002
8584,15.988999999999997
8585,16.305
8586,16.634
8587,14.974000000000002
8588,13.879
8589,12.966999999999999
8590,12.0
8591,11.67
8592,11.078000000000001
8593,12.028
8594,11.211
8595,10.665000000000001
8596,9.084
8597,8.57
8598,8.565000000000001
8599,8.564
8600,9.27
8601,11.01
8602,11.328000000000001
8603,11.959999999999999
8604,12.136
8605,10.101
8606,9.559999999999999
8607,9.289
8608,11.008
8609,11.291
8610,13.041999999999998
8611,12.038
8612,11.009
8613,11.821
8614,10.652
8615,10.225
8616,10.0
8617,5.029999999999999
8618,3.698
8619,2.702
8620,2.13
8621,1.79
8622,1.6329999999999998
8623,1.8110000000000002
8624,2.3289999999999997
8625,3.868
8626,5.357
8627,5.93
8628,5.8999999999999995
8629,5.489999999999999
8630,2.999
8631,3.2640000000000002
8632,3.399
8633,4.763000000000001
8634,5.497999999999999
8635,5.220000000000001
8636,5.917
8637,5.843
8638,5.904
8639,4.8549999999999995
8640,1.9480000000000002
8641,2.336
8642,0.9980000000000001
8643,0.5690000000000001
8644,0.5
8645,1.1460000000000001
8646,1.959
8647,3.0420000000000003
8648,8.095999999999998
8649,9.59
8650,10.008000000000001
8651,9.593
8652,10.842
8653,11.037999999999998
8654,12.436
8655,13.908000000000001
8656,14.332
8657,14.756
8658,15.869
8659,16.469
8660,15.693000000000001
8661,14.756
8662,12.879999999999999
8663,10.784
8664,8.562
8665,4.0280000000000005
8666,3.313
8667,1.031
8668,0.005
8669,0.0029999999999999996
8670,0.01
8671,1.6969999999999998
8672,3.141
8673,4.324
8674,6.363
8675,6.837999999999999
8676,5.995
8677,5.208
8678,4.7090000000000005
8679,7.109999999999999
8680,7.1080000000000005
8681,8.577
8682,8.971
8683,8.743
8684,7.177
8685,5.510000000000001
8686,4.642
8687,3.5450000000000004
8688,2.105
8689,-0.101
8690,-0.10500000000000001
8691,-0.11
8692,-0.218
8693,-0.20499999999999996
8694,-0.098
8695,-0.005
8696,0.009
8697,0.898
8698,0.597
8699,0.528
8700,0.40099999999999997
8701,0.199
8702,0.33999999999999997
8703,1.9949999999999999
8704,2.4539999999999997
8705,2.7199999999999998
8706,3.454
8707,5.141
8708,4.794
8709,2.662
8710,2.501
8711,2.6310000000000002
8712,2.107
8713,1.117
8714,0.509
8715,0.309
8716,0.065
8717,0.056999999999999995
8718,0.488
8719,1.093
8720,2.413
8721,2.769
8722,2.908
8723,2.609
8724,2.472
8725,1.7739999999999998
8726,1.9870000000000003
8727,2.564
8728,2.7969999999999997
8729,2.101
8730,3.0780000000000003
8731,2.2399999999999998
8732,1.3789999999999998
8733,0.263
8734,0.06899999999999999
8735,0.04
8736,0.0
8737,-0.0029999999999999996
8738,-0.007000000000000001
8739,-0.0029999999999999996
8740,-0.004
8741,-0.0029999999999999996
8742,-0.002
8743,-0.001
8744,-0.005
8745,0.063
8746,-0.0029999999999999996
8747,-0.03
8748,-0.166
8749,-0.378
8750,-0.344
8751,-0.207
8752,-0.198
8753,-0.09
8754,0.0
8755,-0.001
8756,-0.101
8757,-0.13899999999999998
8758,-0.10400000000000001
8759,-0.107
8760,-0.068
