,Month,Hour,Day Type,Load [kWh]
5216,8,9,1,121.76
5217,8,10,1,119.35
5218,8,11,1,81.61
5219,8,12,1,109.12
5220,8,13,1,121.09
5221,8,14,1,86.32000000000001
5222,8,15,1,119.82000000000001
5223,8,16,1,116.47000000000001
5224,8,17,1,80.44999999999999
5225,8,18,1,46.62
5226,8,19,1,10.86
5227,8,20,1,11.6
5228,8,21,1,11.33
5229,8,22,1,11.27
5230,8,23,1,11.6
5231,8,24,1,11.09
5232,8,1,2,15.46
5233,8,2,2,14.05
5234,8,3,2,14.64
5235,8,4,2,13.56
5236,8,5,2,12.99
5237,8,6,2,149.51999999999998
5238,8,7,2,165.34
5239,8,8,2,244.81
5240,8,9,2,244.96
5241,8,10,2,252.93
5242,8,11,2,271.26
5243,8,12,2,275.09000000000003
5244,8,13,2,306.06
5245,8,14,2,281.76
5246,8,15,2,282.56
5247,8,16,2,286.73
5248,8,17,2,262.02
5249,8,18,2,196.84
5250,8,19,2,177.74
5251,8,20,2,167.42
5252,8,21,2,157.45
5253,8,22,2,18.97
5254,8,23,2,19.52
5255,8,24,2,15.29
5256,8,1,3,14.35
5257,8,2,3,15.02
5258,8,3,3,13.59
5259,8,4,3,13.24
5260,8,5,3,12.79
5261,8,6,3,146.92000000000002
5262,8,7,3,148.28
5263,8,8,3,212.83999999999997
5264,8,9,3,223.56
5265,8,10,3,233.12
5266,8,11,3,253.37
5267,8,12,3,256.32
5268,8,13,3,265.19
5269,8,14,3,272.29
5270,8,15,3,274.37
5271,8,16,3,285.65999999999997
5272,8,17,3,235.16
5273,8,18,3,178.64000000000001
5274,8,19,3,151.95
5275,8,20,3,150.18
5276,8,21,3,150.98
5277,8,22,3,14.5
5278,8,23,3,14.790000000000001
5279,8,24,3,12.43
5280,8,1,4,12.96
5281,8,2,4,14.06
5282,8,3,4,13.86
5283,8,4,4,12.14
5284,8,5,4,13.7
5285,8,6,4,172.3
5286,8,7,4,176.92000000000002
5287,8,8,4,253.48000000000002
5288,8,9,4,261.59000000000003
5289,8,10,4,273.55
5290,8,11,4,291.4
5291,8,12,4,294.38
5292,8,13,4,313.09000000000003
5293,8,14,4,306.69
5294,8,15,4,302.15000000000003
5295,8,16,4,300.55
5296,8,17,4,255.86
5297,8,18,4,185.05
5298,8,19,4,168.05
5299,8,20,4,168.87
5300,8,21,4,163.39
5301,8,22,4,18.8
5302,8,23,4,18.9
5303,8,24,4,15.46
5304,8,1,5,15.46
5305,8,2,5,14.36
5306,8,3,5,12.88
5307,8,4,5,12.17
5308,8,5,5,13.77
5309,8,6,5,136.04
5310,8,7,5,142.73
5311,8,8,5,225.51999999999998
5312,8,9,5,230.87
5313,8,10,5,232.81
5314,8,11,5,244.42
5315,8,12,5,250.25
5316,8,13,5,269.84000000000003
5317,8,14,5,271.01
5318,8,15,5,272.62
5319,8,16,5,276.04
5320,8,17,5,242.65
5321,8,18,5,184.56
5322,8,19,5,157.45
5323,8,20,5,152.41
5324,8,21,5,148.74
5325,8,22,5,13.879999999999999
5326,8,23,5,16.22
5327,8,24,5,11.5
5328,8,1,6,12.54
5329,8,2,6,11.79
5330,8,3,6,11.24
5331,8,4,6,10.7
5332,8,5,6,10.87
5333,8,6,6,154.82999999999998
5334,8,7,6,169.75
5335,8,8,6,258.34000000000003
5336,8,9,6,264.62
5337,8,10,6,272.93
5338,8,11,6,284.24
5339,8,12,6,288.14
5340,8,13,6,302.3
5341,8,14,6,304.22
5342,8,15,6,309.28999999999996
5343,8,16,6,318.09000000000003
5344,8,17,6,269.39
5345,8,18,6,212.46
5346,8,19,6,179.04000000000002
5347,8,20,6,173.05
5348,8,21,6,169.49
5349,8,22,6,15.530000000000001
5350,8,23,6,14.7
5351,8,24,6,12.66
5352,8,1,7,8.3
5353,8,2,7,9.61
5354,8,3,7,9.13
5355,8,4,7,8.21
5356,8,5,7,8.39
5357,8,6,7,206.64999999999998
5358,8,7,7,197.56
5359,8,8,7,195.9
5360,8,9,7,203.43
5361,8,10,7,208.67000000000002
5362,8,11,7,231.61999999999998
5363,8,12,7,235.79999999999998
5364,8,13,7,219.71
5365,8,14,7,200.93
5366,8,15,7,214.37
5367,8,16,7,224.3
5368,8,17,7,215.29999999999998
5369,8,18,7,14.0
5370,8,19,7,10.84
5371,8,20,7,11.16
5372,8,21,7,9.9
5373,8,22,7,9.78
5374,8,23,7,10.75
5375,8,24,7,9.84
5376,8,1,1,9.6
5377,8,2,1,10.13
5378,8,3,1,10.93
5379,8,4,1,11.46
5380,8,5,1,11.49
5381,8,6,1,14.649999999999999
5382,8,7,1,14.67
5383,8,8,1,14.7
5384,8,9,1,77.69
5385,8,10,1,12.86
5386,8,11,1,44.03
5387,8,12,1,158.75
5388,8,13,1,129.32999999999998
5389,8,14,1,146.14
5390,8,15,1,155.29999999999998
5391,8,16,1,108.23
5392,8,17,1,73.75
5393,8,18,1,61.79
5394,8,19,1,25.22
5395,8,20,1,10.87
5396,8,21,1,9.99
5397,8,22,1,9.56
5398,8,23,1,9.11
5399,8,24,1,9.04
5400,8,1,2,11.89
5401,8,2,2,11.43
5402,8,3,2,12.15
5403,8,4,2,12.0
5404,8,5,2,65.29
5405,8,6,2,159.72
5406,8,7,2,170.32
5407,8,8,2,257.3
5408,8,9,2,261.56
5409,8,10,2,270.91
5410,8,11,2,280.0
5411,8,12,2,284.44
5412,8,13,2,302.46
5413,8,14,2,300.01
5414,8,15,2,301.15
5415,8,16,2,314.85
5416,8,17,2,266.78000000000003
5417,8,18,2,209.77
5418,8,19,2,178.27
5419,8,20,2,174.32999999999998
5420,8,21,2,168.09
5421,8,22,2,17.69
5422,8,23,2,19.110000000000003
5423,8,24,2,14.72
5424,8,1,3,14.49
5425,8,2,3,15.46
5426,8,3,3,14.77
5427,8,4,3,14.06
5428,8,5,3,58.0
5429,8,6,3,150.42000000000002
5430,8,7,3,168.93
5431,8,8,3,254.57
5432,8,9,3,254.64999999999998
5433,8,10,3,272.05
5434,8,11,3,285.7
5435,8,12,3,287.69
5436,8,13,3,304.55
5437,8,14,3,297.90000000000003
5438,8,15,3,299.15
5439,8,16,3,302.19
5440,8,17,3,249.31
5441,8,18,3,186.9
5442,8,19,3,171.39
5443,8,20,3,166.73
5444,8,21,3,158.09
5445,8,22,3,15.950000000000001
5446,8,23,3,14.56
5447,8,24,3,11.96
5448,8,1,4,11.41
5449,8,2,4,13.2
5450,8,3,4,13.07
5451,8,4,4,13.96
5452,8,5,4,12.76
5453,8,6,4,145.16
5454,8,7,4,154.63
5455,8,8,4,235.0
5456,8,9,4,238.87
5457,8,10,4,251.28000000000003
5458,8,11,4,271.16
5459,8,12,4,281.17
5460,8,13,4,293.96000000000004
5461,8,14,4,297.75
5462,8,15,4,304.4
5463,8,16,4,310.73
5464,8,17,4,258.79999999999995
5465,8,18,4,200.33
5466,8,19,4,165.19
5467,8,20,4,162.21
5468,8,21,4,158.10000000000002
5469,8,22,4,16.86
5470,8,23,4,15.87
5471,8,24,4,12.29
5472,8,1,5,12.92
5473,8,2,5,14.04
5474,8,3,5,12.29
5475,8,4,5,12.14
5476,8,5,5,13.45
5477,8,6,5,151.0
5478,8,7,5,155.76
5479,8,8,5,246.91
5480,8,9,5,250.14
5481,8,10,5,257.59000000000003
5482,8,11,5,274.93
5483,8,12,5,281.41999999999996
5484,8,13,5,304.05
5485,8,14,5,306.25
5486,8,15,5,319.72999999999996
5487,8,16,5,332.11
5488,8,17,5,277.35
5489,8,18,5,216.84
5490,8,19,5,181.37
5491,8,20,5,177.36
5492,8,21,5,176.58
5493,8,22,5,17.48
5494,8,23,5,17.36
5495,8,24,5,12.69
5496,8,1,6,13.2
5497,8,2,6,12.99
5498,8,3,6,11.54
5499,8,4,6,10.44
5500,8,5,6,69.97
5501,8,6,6,183.12
5502,8,7,6,209.02
5503,8,8,6,283.16
5504,8,9,6,293.90000000000003
5505,8,10,6,303.47
5506,8,11,6,320.35
5507,8,12,6,340.16
5508,8,13,6,351.3
5509,8,14,6,325.92999999999995
5510,8,15,6,341.04999999999995
5511,8,16,6,343.77
5512,8,17,6,302.46000000000004
5513,8,18,6,243.95
5514,8,19,6,231.6
5515,8,20,6,229.06
5516,8,21,6,223.32
5517,8,22,6,16.849999999999998
5518,8,23,6,18.22
5519,8,24,6,12.68
5520,8,1,7,9.11
5521,8,2,7,9.61
5522,8,3,7,8.91
5523,8,4,7,9.26
5524,8,5,7,85.69
5525,8,6,7,224.03
5526,8,7,7,229.72
5527,8,8,7,235.2
5528,8,9,7,248.18
5529,8,10,7,252.76
5530,8,11,7,277.77
5531,8,12,7,256.55
5532,8,13,7,256.07
5533,8,14,7,263.49
5534,8,15,7,263.46999999999997
5535,8,16,7,257.56
5536,8,17,7,223.55
5537,8,18,7,69.74000000000001
5538,8,19,7,10.01
5539,8,20,7,10.32
5540,8,21,7,10.14
5541,8,22,7,10.78
5542,8,23,7,11.12
5543,8,24,7,10.68
5544,8,1,1,10.13
5545,8,2,1,8.79
5546,8,3,1,10.08
5547,8,4,1,10.56
5548,8,5,1,10.39
5549,8,6,1,13.19
5550,8,7,1,103.81
5551,8,8,1,162.35
5552,8,9,1,149.37
5553,8,10,1,133.44
5554,8,11,1,166.77
5555,8,12,1,151.06
5556,8,13,1,143.52
5557,8,14,1,183.27
5558,8,15,1,164.76999999999998
5559,8,16,1,150.72000000000003
5560,8,17,1,186.58
5561,8,18,1,160.21
5562,8,19,1,137.48
5563,8,20,1,80.69000000000001
5564,8,21,1,26.53
5565,8,22,1,61.07
5566,8,23,1,44.400000000000006
5567,8,24,1,9.66
5568,8,1,2,13.44
5569,8,2,2,48.49
5570,8,3,2,14.61
5571,8,4,2,13.63
5572,8,5,2,118.86
5573,8,6,2,218.35999999999999
5574,8,7,2,247.51
5575,8,8,2,319.96
5576,8,9,2,308.17
5577,8,10,2,314.39
5578,8,11,2,319.87
5579,8,12,2,319.34999999999997
5580,8,13,2,322.54
5581,8,14,2,317.7
5582,8,15,2,304.75
5583,8,16,2,302.8
5584,8,17,2,290.1
5585,8,18,2,230.68
5586,8,19,2,211.76999999999998
5587,8,20,2,200.67
5588,8,21,2,191.82999999999998
5589,8,22,2,19.279999999999998
5590,8,23,2,19.54
5591,8,24,2,15.46
5592,8,1,3,15.46
5593,8,2,3,14.06
5594,8,3,3,14.01
5595,8,4,3,15.1
5596,8,5,3,15.46
5597,8,6,3,160.09
5598,8,7,3,163.69
5599,8,8,3,234.22
5600,8,9,3,246.03
5601,8,10,3,275.54
5602,8,11,3,287.93
5603,8,12,3,277.18
5604,8,13,3,284.36
5605,8,14,3,280.36
5606,8,15,3,282.45
5607,8,16,3,292.01
5608,8,17,3,243.25
5609,8,18,3,182.8
5610,8,19,3,163.29
5611,8,20,3,157.98000000000002
5612,8,21,3,153.25
5613,8,22,3,17.02
5614,8,23,3,15.049999999999999
5615,8,24,3,13.16
5616,8,1,4,14.45
5617,8,2,4,14.51
5618,8,3,4,14.1
5619,8,4,4,14.54
5620,8,5,4,14.38
5621,8,6,4,148.88
5622,8,7,4,152.18
5623,8,8,4,222.82
5624,8,9,4,229.77
5625,8,10,4,241.56
5626,8,11,4,257.1
5627,8,12,4,258.33
5628,8,13,4,279.6
5629,8,14,4,280.05
5630,8,15,4,287.24
5631,8,16,4,295.6
5632,8,17,4,247.11
5633,8,18,4,192.01
5634,8,19,4,178.14000000000001
5635,8,20,4,175.95000000000002
5636,8,21,4,177.95000000000002
5637,8,22,4,16.29
5638,8,23,4,17.96
5639,8,24,4,13.81
5640,8,1,5,12.25
5641,8,2,5,11.13
5642,8,3,5,11.69
5643,8,4,5,11.51
5644,8,5,5,11.94
5645,8,6,5,197.07999999999998
5646,8,7,5,208.0
5647,8,8,5,284.03999999999996
5648,8,9,5,277.28
5649,8,10,5,287.81
5650,8,11,5,306.5
5651,8,12,5,307.35
5652,8,13,5,318.5
5653,8,14,5,303.27
5654,8,15,5,318.32000000000005
5655,8,16,5,323.05
5656,8,17,5,282.38
5657,8,18,5,230.54000000000002
5658,8,19,5,209.99
5659,8,20,5,204.59
5660,8,21,5,198.10000000000002
5661,8,22,5,15.8
5662,8,23,5,17.64
5663,8,24,5,13.11
5664,8,1,6,11.36
5665,8,2,6,10.58
5666,8,3,6,10.72
5667,8,4,6,11.17
5668,8,5,6,10.51
5669,8,6,6,194.85
5670,8,7,6,199.52
5671,8,8,6,267.73
5672,8,9,6,272.92
5673,8,10,6,282.13
5674,8,11,6,295.57
5675,8,12,6,294.71
5676,8,13,6,312.28
5677,8,14,6,308.96999999999997
5678,8,15,6,305.12
5679,8,16,6,317.26
5680,8,17,6,271.86
5681,8,18,6,230.1
5682,8,19,6,199.91
5683,8,20,6,186.33
5684,8,21,6,175.26999999999998
5685,8,22,6,15.2
5686,8,23,6,14.08
5687,8,24,6,12.23
5688,8,1,7,10.34
5689,8,2,7,10.22
5690,8,3,7,9.86
5691,8,4,7,8.96
5692,8,5,7,8.43
5693,8,6,7,167.87
5694,8,7,7,170.29000000000002
5695,8,8,7,174.88
5696,8,9,7,191.26
5697,8,10,7,198.78
5698,8,11,7,209.13
5699,8,12,7,197.65
5700,8,13,7,197.0
5701,8,14,7,204.12
5702,8,15,7,211.94
5703,8,16,7,216.15
5704,8,17,7,173.54
5705,8,18,7,121.86
5706,8,19,7,51.76
5707,8,20,7,32.14
5708,8,21,7,10.68
5709,8,22,7,10.07
5710,8,23,7,8.94
5711,8,24,7,8.57
5712,8,1,1,9.6
5713,8,2,1,8.81
5714,8,3,1,8.79
5715,8,4,1,8.86
5716,8,5,1,9.46
5717,8,6,1,13.299999999999999
5718,8,7,1,12.43
5719,8,8,1,77.35
5720,8,9,1,101.25
5721,8,10,1,94.99
5722,8,11,1,147.02
5723,8,12,1,146.01000000000002
5724,8,13,1,101.55000000000001
5725,8,14,1,145.67000000000002
5726,8,15,1,143.92999999999998
5727,8,16,1,105.28999999999999
5728,8,17,1,152.41
5729,8,18,1,143.91000000000003
5730,8,19,1,96.39
5731,8,20,1,66.97999999999999
5732,8,21,1,37.9
5733,8,22,1,9.87
5734,8,23,1,70.46000000000001
5735,8,24,1,8.53
5736,8,1,2,11.9
5737,8,2,2,10.99
5738,8,3,2,11.73
5739,8,4,2,10.61
5740,8,5,2,83.87
5741,8,6,2,206.61
5742,8,7,2,215.01
5743,8,8,2,275.68
5744,8,9,2,284.19
5745,8,10,2,286.27
5746,8,11,2,298.49
5747,8,12,2,297.01
5748,8,13,2,313.77
5749,8,14,2,321.15
5750,8,15,2,315.17
5751,8,16,2,297.33
5752,8,17,2,270.5
5753,8,18,2,226.79
5754,8,19,2,210.9
5755,8,20,2,199.42
5756,8,21,2,190.23
5757,8,22,2,14.18
5758,8,23,2,16.459999999999997
5759,8,24,2,14.07
5760,8,1,3,12.7
5761,8,2,3,11.93
5762,8,3,3,13.53
5763,8,4,3,12.7
5764,8,5,3,72.75999999999999
5765,8,6,3,182.56
5766,8,7,3,200.72
5767,8,8,3,265.66
5768,8,9,3,272.25
5769,8,10,3,277.88
5770,8,11,3,292.94
5771,8,12,3,325.90999999999997
5772,8,13,3,337.35
5773,8,14,3,319.01000000000005
5774,8,15,3,319.81
5775,8,16,3,338.32
5776,8,17,3,299.89000000000004
5777,8,18,3,245.01
5778,8,19,3,222.27
5779,8,20,3,208.89
5780,8,21,3,198.07999999999998
5781,8,22,3,16.37
5782,8,23,3,14.88
5783,8,24,3,11.1
5784,8,1,4,12.16
5785,8,2,4,12.89
5786,8,3,4,13.18
5787,8,4,4,12.88
5788,8,5,4,12.73
5789,8,6,4,177.08
5790,8,7,4,185.4
5791,8,8,4,279.28000000000003
5792,8,9,4,277.85
5793,8,10,4,289.33
5794,8,11,4,298.89
5795,8,12,4,305.29
5796,8,13,4,324.72999999999996
5797,8,14,4,325.74
5798,8,15,4,331.32
5799,8,16,4,334.37
5800,8,17,4,296.40999999999997
5801,8,18,4,238.6
5802,8,19,4,205.36
5803,8,20,4,206.82000000000002
5804,8,21,4,200.44
5805,8,22,4,16.35
5806,8,23,4,14.559999999999999
5807,8,24,4,11.23
5808,8,1,5,11.42
5809,8,2,5,10.95
5810,8,3,5,12.77
5811,8,4,5,12.75
5812,8,5,5,57.699999999999996
5813,8,6,5,173.5
5814,8,7,5,195.31
5815,8,8,5,293.6
5816,8,9,5,303.71000000000004
5817,8,10,5,314.98
5818,8,11,5,326.36
5819,8,12,5,320.76
5820,8,13,5,340.59000000000003
5821,8,14,5,335.9
5822,8,15,5,343.01
5823,8,16,5,348.54
5824,8,17,5,306.35
5825,8,18,5,245.56
5826,8,19,5,206.82
5827,8,20,5,197.84
5828,8,21,5,186.83
5829,8,22,5,15.98
5830,8,23,5,17.189999999999998
5831,8,24,5,11.84
5832,9,1,6,10.71
5833,9,2,6,12.91
5834,9,3,6,12.7
5835,9,4,6,13.68
5836,9,5,6,13.96
5837,9,6,6,130.88
5838,9,7,6,144.61
5839,9,8,6,243.62
5840,9,9,6,249.76
5841,9,10,6,260.21000000000004
5842,9,11,6,271.7
5843,9,12,6,273.48
5844,9,13,6,292.62
5845,9,14,6,293.63
5846,9,15,6,298.14
5847,9,16,6,304.82
5848,9,17,6,256.31
5849,9,18,6,195.04999999999998
5850,9,19,6,165.26
5851,9,20,6,161.41
5852,9,21,6,154.89
5853,9,22,6,14.01
5854,9,23,6,14.67
5855,9,24,6,10.51
5856,9,1,7,8.31
5857,9,2,7,8.06
5858,9,3,7,8.09
5859,9,4,7,7.59
5860,9,5,7,8.74
5861,9,6,7,156.44
5862,9,7,7,161.95999999999998
5863,9,8,7,177.47000000000003
5864,9,9,7,201.35000000000002
5865,9,10,7,216.6
5866,9,11,7,228.69
5867,9,12,7,223.23000000000002
5868,9,13,7,223.37
5869,9,14,7,233.78
5870,9,15,7,235.54
5871,9,16,7,225.73999999999998
5872,9,17,7,171.02
5873,9,18,7,122.26
5874,9,19,7,83.66999999999999
5875,9,20,7,8.51
5876,9,21,7,9.07
5877,9,22,7,9.04
5878,9,23,7,8.35
5879,9,24,7,8.34
5880,9,1,1,8.36
5881,9,2,1,7.84
5882,9,3,1,8.24
5883,9,4,1,8.38
5884,9,5,1,8.75
5885,9,6,1,11.5
5886,9,7,1,68.93
5887,9,8,1,109.25
5888,9,9,1,123.46
5889,9,10,1,96.83999999999999
5890,9,11,1,113.54
5891,9,12,1,133.28
5892,9,13,1,111.29
5893,9,14,1,128.11
5894,9,15,1,143.20999999999998
5895,9,16,1,114.58999999999999
5896,9,17,1,124.62
5897,9,18,1,127.38000000000001
5898,9,19,1,71.27000000000001
5899,9,20,1,58.59
5900,9,21,1,8.76
5901,9,22,1,32.769999999999996
5902,9,23,1,7.92
5903,9,24,1,7.76
5904,9,1,8,8.57
5905,9,2,8,8.0
5906,9,3,8,9.02
5907,9,4,8,8.2
5908,9,5,8,9.74
5909,9,6,8,11.659999999999998
5910,9,7,8,91.24000000000001
5911,9,8,8,123.99000000000001
5912,9,9,8,104.47999999999999
5913,9,10,8,123.17
5914,9,11,8,143.39
5915,9,12,8,116.65
5916,9,13,8,140.55
5917,9,14,8,157.47
5918,9,15,8,126.55
5919,9,16,8,149.9
5920,9,17,8,161.79999999999998
5921,9,18,8,119.59
5922,9,19,8,131.45
5923,9,20,8,65.09
5924,9,21,8,51.14
5925,9,22,8,42.05
5926,9,23,8,26.98
5927,9,24,8,42.32
5928,9,1,3,45.35
5929,9,2,3,13.93
5930,9,3,3,12.17
5931,9,4,3,10.95
5932,9,5,3,136.09
5933,9,6,3,191.5
5934,9,7,3,222.32
5935,9,8,3,285.83
5936,9,9,3,277.45000000000005
5937,9,10,3,286.51
5938,9,11,3,293.08000000000004
5939,9,12,3,303.08
5940,9,13,3,331.33000000000004
5941,9,14,3,323.25
5942,9,15,3,311.42
5943,9,16,3,317.73
5944,9,17,3,284.34
5945,9,18,3,222.14000000000001
5946,9,19,3,214.04999999999998
5947,9,20,3,215.73999999999998
5948,9,21,3,206.67000000000002
5949,9,22,3,18.22
5950,9,23,3,19.53
5951,9,24,3,14.91
5952,9,1,4,15.46
5953,9,2,4,15.46
5954,9,3,4,15.46
5955,9,4,4,15.46
5956,9,5,4,79.21000000000001
5957,9,6,4,193.44
5958,9,7,4,208.27999999999997
5959,9,8,4,274.72
5960,9,9,4,256.68
5961,9,10,4,257.61
5962,9,11,4,268.47
5963,9,12,4,287.25
5964,9,13,4,303.24
5965,9,14,4,282.84000000000003
5966,9,15,4,285.55
5967,9,16,4,294.63
5968,9,17,4,252.42999999999998
5969,9,18,4,186.32999999999998
5970,9,19,4,175.71
5971,9,20,4,172.94
5972,9,21,4,166.53
5973,9,22,4,15.62
5974,9,23,4,16.169999999999998
5975,9,24,4,13.13
5976,9,1,5,11.78
5977,9,2,5,12.94
5978,9,3,5,12.54
5979,9,4,5,11.19
5980,9,5,5,11.04
5981,9,6,5,153.86999999999998
5982,9,7,5,152.85
5983,9,8,5,220.07
5984,9,9,5,210.1
5985,9,10,5,224.9
5986,9,11,5,242.53
5987,9,12,5,250.34
5988,9,13,5,257.87
5989,9,14,5,257.85
5990,9,15,5,261.31
5991,9,16,5,272.82
5992,9,17,5,233.85
5993,9,18,5,182.48000000000002
5994,9,19,5,165.29
5995,9,20,5,161.03
5996,9,21,5,158.57999999999998
5997,9,22,5,16.35
5998,9,23,5,14.99
5999,9,24,5,12.65
6000,9,1,6,13.38
6001,9,2,6,12.83
6002,9,3,6,12.42
6003,9,4,6,11.71
6004,9,5,6,11.7
6005,9,6,6,166.59
6006,9,7,6,178.8
6007,9,8,6,264.21000000000004
6008,9,9,6,261.95
6009,9,10,6,273.23
6010,9,11,6,280.71
6011,9,12,6,280.97
6012,9,13,6,297.87
6013,9,14,6,295.89
6014,9,15,6,302.2
6015,9,16,6,305.37
6016,9,17,6,255.65
6017,9,18,6,196.23
6018,9,19,6,165.6
6019,9,20,6,151.59
6020,9,21,6,141.89
6021,9,22,6,17.05
6022,9,23,6,16.47
6023,9,24,6,12.58
6024,9,1,7,9.32
6025,9,2,7,10.25
6026,9,3,7,9.76
6027,9,4,7,8.96
6028,9,5,7,9.79
6029,9,6,7,125.77000000000001
6030,9,7,7,128.98
6031,9,8,7,140.23
6032,9,9,7,150.72
6033,9,10,7,157.51000000000002
6034,9,11,7,170.53
6035,9,12,7,161.7
6036,9,13,7,161.16000000000003
6037,9,14,7,159.4
6038,9,15,7,162.88
6039,9,16,7,162.81
6040,9,17,7,130.29
6041,9,18,7,83.33000000000001
6042,9,19,7,36.81
6043,9,20,7,8.71
6044,9,21,7,10.06
6045,9,22,7,10.31
6046,9,23,7,9.74
6047,9,24,7,9.74
6048,9,1,1,8.85
6049,9,2,1,8.88
6050,9,3,1,8.12
6051,9,4,1,8.81
6052,9,5,1,8.51
6053,9,6,1,11.61
6054,9,7,1,60.949999999999996
6055,9,8,1,73.27
6056,9,9,1,113.30000000000001
6057,9,10,1,113.79
6058,9,11,1,79.53
6059,9,12,1,119.05000000000001
6060,9,13,1,124.75
6061,9,14,1,90.3
6062,9,15,1,131.34
6063,9,16,1,131.1
6064,9,17,1,91.56
6065,9,18,1,121.66
6066,9,19,1,90.28999999999999
6067,9,20,1,9.52
6068,9,21,1,32.11
6069,9,22,1,10.14
6070,9,23,1,9.0
6071,9,24,1,9.87
6072,9,1,2,14.24
6073,9,2,2,14.81
6074,9,3,2,15.46
6075,9,4,2,14.46
6076,9,5,2,14.05
6077,9,6,2,135.48
6078,9,7,2,143.84
6079,9,8,2,233.94
6080,9,9,2,246.01
6081,9,10,2,257.62
6082,9,11,2,267.02
6083,9,12,2,252.54000000000002
6084,9,13,2,262.8
6085,9,14,2,249.67000000000002
6086,9,15,2,241.32
6087,9,16,2,249.93
6088,9,17,2,200.85999999999999
6089,9,18,2,145.98
6090,9,19,2,136.87
6091,9,20,2,139.04999999999998
6092,9,21,2,136.8
6093,9,22,2,16.67
6094,9,23,2,16.37
6095,9,24,2,11.5
6096,9,1,3,12.69
6097,9,2,3,11.8
6098,9,3,3,12.05
6099,9,4,3,12.1
6100,9,5,3,11.68
6101,9,6,3,163.6
6102,9,7,3,165.47
6103,9,8,3,224.39000000000001
6104,9,9,3,222.98
6105,9,10,3,232.88
6106,9,11,3,243.92000000000002
6107,9,12,3,252.62
6108,9,13,3,256.66
6109,9,14,3,246.71
6110,9,15,3,234.87
6111,9,16,3,251.03
6112,9,17,3,207.16
6113,9,18,3,143.32
6114,9,19,3,135.62
6115,9,20,3,134.96
6116,9,21,3,131.27
6117,9,22,3,19.32
6118,9,23,3,17.509999999999998
6119,9,24,3,14.75
6120,9,1,4,15.46
6121,9,2,4,15.46
6122,9,3,4,15.34
6123,9,4,4,15.39
6124,9,5,4,15.46
6125,9,6,4,125.15
6126,9,7,4,137.84
6127,9,8,4,217.34
6128,9,9,4,225.10999999999999
6129,9,10,4,237.68
6130,9,11,4,247.66
6131,9,12,4,247.32999999999998
6132,9,13,4,266.43
6133,9,14,4,280.51
6134,9,15,4,290.49
6135,9,16,4,294.31
6136,9,17,4,251.35000000000002
6137,9,18,4,191.38
6138,9,19,4,163.29999999999998
6139,9,20,4,160.21
6140,9,21,4,161.14999999999998
6141,9,22,4,16.66
6142,9,23,4,15.959999999999999
6143,9,24,4,13.15
6144,9,1,5,13.49
6145,9,2,5,12.45
6146,9,3,5,11.59
6147,9,4,5,11.47
6148,9,5,5,11.43
6149,9,6,5,157.51000000000002
6150,9,7,5,173.45
6151,9,8,5,269.68
6152,9,9,5,286.96999999999997
6153,9,10,5,303.5
6154,9,11,5,316.21000000000004
6155,9,12,5,314.31
6156,9,13,5,318.94
6157,9,14,5,318.17
6158,9,15,5,325.13
6159,9,16,5,332.22
6160,9,17,5,282.73
6161,9,18,5,213.43
6162,9,19,5,181.07
6163,9,20,5,166.4
6164,9,21,5,157.22
6165,9,22,5,16.52
6166,9,23,5,15.26
6167,9,24,5,11.23
6168,9,1,6,11.33
6169,9,2,6,12.08
6170,9,3,6,13.15
6171,9,4,6,12.94
6172,9,5,6,12.17
6173,9,6,6,154.99
6174,9,7,6,153.32
6175,9,8,6,223.78
6176,9,9,6,219.35000000000002
6177,9,10,6,237.95999999999998
6178,9,11,6,260.71000000000004
6179,9,12,6,263.69
6180,9,13,6,283.17
6181,9,14,6,278.03000000000003
6182,9,15,6,281.55
6183,9,16,6,283.95
6184,9,17,6,238.85000000000002
6185,9,18,6,164.07
6186,9,19,6,149.74
6187,9,20,6,147.12
6188,9,21,6,143.5
6189,9,22,6,18.14
6190,9,23,6,16.77
6191,9,24,6,12.54
6192,9,1,7,10.13
6193,9,2,7,9.83
6194,9,3,7,9.26
6195,9,4,7,9.37
6196,9,5,7,10.47
6197,9,6,7,132.41
6198,9,7,7,131.85
6199,9,8,7,142.57
6200,9,9,7,160.59
6201,9,10,7,175.41
6202,9,11,7,186.32
6203,9,12,7,174.75
6204,9,13,7,175.74
6205,9,14,7,178.03
6206,9,15,7,177.74
6207,9,16,7,174.51
6208,9,17,7,136.05
6209,9,18,7,93.38
6210,9,19,7,39.34
6211,9,20,7,10.69
6212,9,21,7,9.71
6213,9,22,7,9.45
6214,9,23,7,10.32
6215,9,24,7,10.55
6216,9,1,1,10.21
6217,9,2,1,10.39
6218,9,3,1,9.62
6219,9,4,1,8.9
6220,9,5,1,8.71
6221,9,6,1,12.0
6222,9,7,1,38.6
6223,9,8,1,82.69
6224,9,9,1,77.44000000000001
6225,9,10,1,97.1
6226,9,11,1,89.69
6227,9,12,1,80.77
6228,9,13,1,102.14999999999999
6229,9,14,1,92.95
6230,9,15,1,83.5
6231,9,16,1,104.35
6232,9,17,1,95.03
6233,9,18,1,78.46000000000001
6234,9,19,1,57.71
6235,9,20,1,11.35
6236,9,21,1,11.24
6237,9,22,1,11.6
6238,9,23,1,10.76
